feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum
1,inst-536-123,model,0,0,5.545,0,0,10.3978,0,317707,yes,../wrapper.py 536 536 123 random -n_templates_middle 42 -n_templates_delta 18 -n_slots_middle 3 -n_slots_delta 18 -n_variations_middle 1 -n_variations_delta 15 -demand_range_middle 11 -demand_range_delta 16,7315c6a5dd16119934fb9fb5536ea442
1,inst-537-123,model,0,0,5.547,0,0,11.4489,0,325771,yes,../wrapper.py 537 537 123 random -n_templates_middle 29 -n_templates_delta 12 -n_slots_middle 13 -n_slots_delta 8 -n_variations_middle 15 -n_variations_delta 4 -demand_range_middle 32 -demand_range_delta 0,b7ef62e4a2261fa6a796a7f664c1c461
1,inst-539-123,model,0,0,9.722,0,0,38.3371,0,647445,yes,../wrapper.py 539 539 123 random -n_templates_middle 35 -n_templates_delta 18 -n_slots_middle 48 -n_slots_delta 5 -n_variations_middle 34 -n_variations_delta 2 -demand_range_middle 25 -demand_range_delta 19,d37d7428de3ec51c0577696bcd4e69f6
1,inst-54-123,model,0,0,7.668,0,0,35.5517,0,772320,yes,../wrapper.py 54 54 123 random -n_templates_middle 45 -n_templates_delta 15 -n_slots_middle 16 -n_slots_delta 9 -n_variations_middle 9 -n_variations_delta 21 -demand_range_middle 48 -demand_range_delta 14,9721629a76c9c0b48979efe8b2248853
1,inst-542-123,model,0,0,8.411,0,0,19.7212,0,343035,yes,../wrapper.py 542 542 123 random -n_templates_middle 30 -n_templates_delta 7 -n_slots_middle 18 -n_slots_delta 23 -n_variations_middle 28 -n_variations_delta 14 -demand_range_middle 12 -demand_range_delta 10,270cd19f6562ef5c74baae58a440841f
1,inst-543-123,model,0,0,7.49,0,0,12.0997,0,178552,yes,../wrapper.py 543 543 123 random -n_templates_middle 33 -n_templates_delta 9 -n_slots_middle 24 -n_slots_delta 4 -n_variations_middle 25 -n_variations_delta 23 -demand_range_middle 1 -demand_range_delta 9,3251cb5a5554c738ad98e2d2e5f4627b
1,inst-545-123,model,0,0,9.553,0,0,28.8301,0,496888,yes,../wrapper.py 545 545 123 random -n_templates_middle 22 -n_templates_delta 24 -n_slots_middle 31 -n_slots_delta 7 -n_variations_middle 44 -n_variations_delta 8 -demand_range_middle 34 -demand_range_delta 23,29bea9c90f696a9015bc7517fe30619c
1,inst-546-123,model,0,0,9.411,0,0,94.378,0,1350985,yes,../wrapper.py 546 546 123 random -n_templates_middle 43 -n_templates_delta 2 -n_slots_middle 15 -n_slots_delta 13 -n_variations_middle 19 -n_variations_delta 21 -demand_range_middle 43 -demand_range_delta 17,f483f1d6c4699692fc08c9f04bf28989
1,inst-547-123,model,0,0,4.722,0,0,244.919,0,3360756,yes,../wrapper.py 547 547 123 random -n_templates_middle 26 -n_templates_delta 20 -n_slots_middle 3 -n_slots_delta 6 -n_variations_middle 10 -n_variations_delta 20 -demand_range_middle 43 -demand_range_delta 21,c0360345918b080a0e0658439caf7650
1,inst-549-123,model,0,0,10.058,0,0,22.8999,0,448286,yes,../wrapper.py 549 549 123 random -n_templates_middle 19 -n_templates_delta 13 -n_slots_middle 33 -n_slots_delta 10 -n_variations_middle 30 -n_variations_delta 17 -demand_range_middle 45 -demand_range_delta 24,b6e3dddcc3d4865c27e75e7e9908fc68
1,inst-550-123,model,0,0,8.538,0,0,58.4503,0,769762,yes,../wrapper.py 550 550 123 random -n_templates_middle 22 -n_templates_delta 15 -n_slots_middle 9 -n_slots_delta 2 -n_variations_middle 29 -n_variations_delta 20 -demand_range_middle 38 -demand_range_delta 14,d05b876608134825f5d12ca03f144b31
1,inst-551-123,model,0,0,8.508,0,0,78.1751,0,1171842,yes,../wrapper.py 551 551 123 random -n_templates_middle 50 -n_templates_delta 24 -n_slots_middle 17 -n_slots_delta 4 -n_variations_middle 19 -n_variations_delta 13 -demand_range_middle 41 -demand_range_delta 18,7034371d144679ca7c0cf089cef1dfdf
1,inst-552-123,model,0,0,9.702,0,0,69.5637,0,881270,yes,../wrapper.py 552 552 123 random -n_templates_middle 45 -n_templates_delta 18 -n_slots_middle 13 -n_slots_delta 7 -n_variations_middle 38 -n_variations_delta 5 -demand_range_middle 14 -demand_range_delta 23,ad0fece21d763f59b206b4fd7ef3a47a
1,inst-554-123,model,0,0,11.538,0,0,23.7568,0,338211,yes,../wrapper.py 554 554 123 random -n_templates_middle 15 -n_templates_delta 24 -n_slots_middle 49 -n_slots_delta 0 -n_variations_middle 38 -n_variations_delta 9 -demand_range_middle 18 -demand_range_delta 0,00be3c40d44bd77477191a4fe2297925
1,inst-555-123,model,0,0,7.177,0,0,40.3717,0,797017,yes,../wrapper.py 555 555 123 random -n_templates_middle 38 -n_templates_delta 3 -n_slots_middle 6 -n_slots_delta 17 -n_variations_middle 23 -n_variations_delta 0 -demand_range_middle 46 -demand_range_delta 20,21036d4e897bfddee01718292496ead6
1,inst-559-123,model,0,0,12.056,0,0,92.3691,0,1124135,yes,../wrapper.py 559 559 123 random -n_templates_middle 46 -n_templates_delta 21 -n_slots_middle 42 -n_slots_delta 15 -n_variations_middle 37 -n_variations_delta 19 -demand_range_middle 44 -demand_range_delta 18,4690de82ddac55669ccb02d0cf2b4025
1,inst-562-123,model,0,0,2.439,0,0,199.284,0,1585449,yes,../wrapper.py 562 562 123 random -n_templates_middle 8 -n_templates_delta 16 -n_slots_middle 1 -n_slots_delta 0 -n_variations_middle 34 -n_variations_delta 5 -demand_range_middle 19 -demand_range_delta 4,1e7404cc3dfb6a30f63278c203fe6e2a
1,inst-567-123,model,0,0,10.757,0,0,47.3418,0,564840,yes,../wrapper.py 567 567 123 random -n_templates_middle 34 -n_templates_delta 11 -n_slots_middle 36 -n_slots_delta 17 -n_variations_middle 33 -n_variations_delta 22 -demand_range_middle 10 -demand_range_delta 11,51e8c086472165951078a8e3addb495e
1,inst-569-123,model,0,0,12.801,0,0,116.787,0,1189648,yes,../wrapper.py 569 569 123 random -n_templates_middle 43 -n_templates_delta 16 -n_slots_middle 10 -n_slots_delta 13 -n_variations_middle 44 -n_variations_delta 5 -demand_range_middle 17 -demand_range_delta 20,306da787288a864e09edcd7a7d493ca9
1,inst-572-123,model,0,0,8.535,0,0,38.5684,0,658625,yes,../wrapper.py 572 572 123 random -n_templates_middle 34 -n_templates_delta 21 -n_slots_middle 22 -n_slots_delta 23 -n_variations_middle 38 -n_variations_delta 6 -demand_range_middle 35 -demand_range_delta 23,0a09f57cd828693e98607f2ca7296c42
1,inst-574-123,model,0,0,11.742,0,0,128.972,0,1302398,yes,../wrapper.py 574 574 123 random -n_templates_middle 48 -n_templates_delta 16 -n_slots_middle 16 -n_slots_delta 13 -n_variations_middle 34 -n_variations_delta 21 -demand_range_middle 28 -demand_range_delta 2,98a7cffbb09a862862b942c5dc7cd601
1,inst-576-123,model,0,0,6.724,0,0,25.7273,0,552569,yes,../wrapper.py 576 576 123 random -n_templates_middle 30 -n_templates_delta 22 -n_slots_middle 22 -n_slots_delta 5 -n_variations_middle 26 -n_variations_delta 1 -demand_range_middle 33 -demand_range_delta 19,2e8a45408c9b27673363615db433da1b
1,inst-579-123,model,0,0,7.471,0,0,53.747,0,944211,yes,../wrapper.py 579 579 123 random -n_templates_middle 40 -n_templates_delta 13 -n_slots_middle 6 -n_slots_delta 22 -n_variations_middle 7 -n_variations_delta 20 -demand_range_middle 28 -demand_range_delta 14,efabfb1626fdcc64d18fe42ca2b2b353
1,inst-58-123,model,0,0,11.702,0,0,73.5171,0,794571,yes,../wrapper.py 58 58 123 random -n_templates_middle 41 -n_templates_delta 18 -n_slots_middle 8 -n_slots_delta 3 -n_variations_middle 49 -n_variations_delta 10 -demand_range_middle 23 -demand_range_delta 4,366ff1f85f4a39268e46638f1ddc81a9
1,inst-580-123,model,0,0,11.08,0,0,72.6381,0,755163,yes,../wrapper.py 580 580 123 random -n_templates_middle 37 -n_templates_delta 9 -n_slots_middle 41 -n_slots_delta 21 -n_variations_middle 40 -n_variations_delta 10 -demand_range_middle 8 -demand_range_delta 18,57a3599e8359076faf4aa062f19663aa
1,inst-582-123,model,0,0,9.53,0,0,16.8921,0,303361,yes,../wrapper.py 582 582 123 random -n_templates_middle 32 -n_templates_delta 23 -n_slots_middle 8 -n_slots_delta 1 -n_variations_middle 48 -n_variations_delta 21 -demand_range_middle 18 -demand_range_delta 10,4f493c82cf52e4930e686df433f84d91
1,inst-583-123,model,0,0,16.028,0,0,229.962,0,1979713,yes,../wrapper.py 583 583 123 random -n_templates_middle 49 -n_templates_delta 2 -n_slots_middle 36 -n_slots_delta 13 -n_variations_middle 45 -n_variations_delta 18 -demand_range_middle 32 -demand_range_delta 4,33c8eec8732214d7c3fcd5d5b8692a91
1,inst-585-123,model,0,0,7.361,0,0,25.5227,0,499716,yes,../wrapper.py 585 585 123 random -n_templates_middle 31 -n_templates_delta 2 -n_slots_middle 25 -n_slots_delta 4 -n_variations_middle 22 -n_variations_delta 16 -demand_range_middle 29 -demand_range_delta 6,a399d557a671bc2f09ec31d328f1e3af
1,inst-589-123,model,0,0,10.768,0,0,229.598,0,1450533,yes,../wrapper.py 589 589 123 random -n_templates_middle 28 -n_templates_delta 15 -n_slots_middle 7 -n_slots_delta 17 -n_variations_middle 44 -n_variations_delta 23 -demand_range_middle 37 -demand_range_delta 0,51bf71f091bae0037ea67bacc06b1bc1
1,inst-59-123,model,0,0,8.104,0,0,16.0798,0,346528,yes,../wrapper.py 59 59 123 random -n_templates_middle 30 -n_templates_delta 6 -n_slots_middle 12 -n_slots_delta 17 -n_variations_middle 15 -n_variations_delta 20 -demand_range_middle 4 -demand_range_delta 21,50b78378e5312530d93bfc2b0dd98b1f
1,inst-590-123,model,0,0,8.189,0,0,48.5415,0,864281,yes,../wrapper.py 590 590 123 random -n_templates_middle 39 -n_templates_delta 8 -n_slots_middle 21 -n_slots_delta 0 -n_variations_middle 17 -n_variations_delta 8 -demand_range_middle 23 -demand_range_delta 21,f444ad919aaf397767d8d5df59bd9004
1,inst-591-123,model,0,0,11.119,0,0,41.7006,0,510624,yes,../wrapper.py 591 591 123 random -n_templates_middle 33 -n_templates_delta 9 -n_slots_middle 40 -n_slots_delta 9 -n_variations_middle 48 -n_variations_delta 19 -demand_range_middle 15 -demand_range_delta 6,faf7b19a6c594b667aa4514aa9ce6624
1,inst-593-123,model,0,0,6.625,0,0,16.0843,0,346070,yes,../wrapper.py 593 593 123 random -n_templates_middle 44 -n_templates_delta 24 -n_slots_middle 21 -n_slots_delta 18 -n_variations_middle 16 -n_variations_delta 11 -demand_range_middle 12 -demand_range_delta 18,1c5472c253f4f01006eef071c8484b68
1,inst-594-123,model,0,0,11.572,0,0,41.662,0,611536,yes,../wrapper.py 594 594 123 random -n_templates_middle 21 -n_templates_delta 17 -n_slots_middle 48 -n_slots_delta 1 -n_variations_middle 31 -n_variations_delta 18 -demand_range_middle 35 -demand_range_delta 22,ca90124db6c5c147114a076f3501836d
1,inst-595-123,model,0,0,11.978,0,0,20.9793,0,271446,yes,../wrapper.py 595 595 123 random -n_templates_middle 40 -n_templates_delta 22 -n_slots_middle 50 -n_slots_delta 13 -n_variations_middle 40 -n_variations_delta 14 -demand_range_middle 3 -demand_range_delta 12,477796f23e6b88486440fef4ee9145bc
1,inst-599-123,model,0,0,8.733,0,0,19.9661,0,353633,yes,../wrapper.py 599 599 123 random -n_templates_middle 39 -n_templates_delta 6 -n_slots_middle 36 -n_slots_delta 19 -n_variations_middle 20 -n_variations_delta 7 -demand_range_middle 5 -demand_range_delta 12,4578a9b94032749b9958ecf886ff5958
1,inst-600-123,model,0,0,14.696,0,0,133.034,0,1408739,yes,../wrapper.py 600 600 123 random -n_templates_middle 37 -n_templates_delta 12 -n_slots_middle 47 -n_slots_delta 0 -n_variations_middle 46 -n_variations_delta 14 -demand_range_middle 41 -demand_range_delta 11,67baa53a30dcd770c548170f17ef9eba
1,inst-607-123,model,0,0,7.309,0,0,30.5946,0,411283,yes,../wrapper.py 607 607 123 random -n_templates_middle 48 -n_templates_delta 13 -n_slots_middle 13 -n_slots_delta 18 -n_variations_middle 27 -n_variations_delta 3 -demand_range_middle 12 -demand_range_delta 3,4c673390f4a125fea4436c9878cfca79
1,inst-609-123,model,0,0,7.337,0,0,31.0721,0,630048,yes,../wrapper.py 609 609 123 random -n_templates_middle 27 -n_templates_delta 19 -n_slots_middle 27 -n_slots_delta 6 -n_variations_middle 24 -n_variations_delta 7 -demand_range_middle 49 -demand_range_delta 18,c3384e8067f0c5db4db18031a68cec22
1,inst-613-123,model,0,0,10.773,0,0,78.5277,0,1068039,yes,../wrapper.py 613 613 123 random -n_templates_middle 32 -n_templates_delta 2 -n_slots_middle 25 -n_slots_delta 1 -n_variations_middle 33 -n_variations_delta 23 -demand_range_middle 48 -demand_range_delta 23,d385d659fc8ff74f7db23c4f75b5bbbf
1,inst-614-123,model,0,0,9.614,0,0,45.3457,0,711442,yes,../wrapper.py 614 614 123 random -n_templates_middle 24 -n_templates_delta 9 -n_slots_middle 20 -n_slots_delta 23 -n_variations_middle 35 -n_variations_delta 10 -demand_range_middle 24 -demand_range_delta 19,c27b4f8acdb6f594c3ea168060b2ac70
1,inst-615-123,model,0,0,11.703,0,0,26.4856,0,326663,yes,../wrapper.py 615 615 123 random -n_templates_middle 37 -n_templates_delta 11 -n_slots_middle 21 -n_slots_delta 10 -n_variations_middle 34 -n_variations_delta 17 -demand_range_middle 3 -demand_range_delta 11,fb773ab25faefbeddd566042d0574121
1,inst-617-123,model,0,0,10.226,0,0,39.0945,0,647579,yes,../wrapper.py 617 617 123 random -n_templates_middle 33 -n_templates_delta 19 -n_slots_middle 27 -n_slots_delta 12 -n_variations_middle 38 -n_variations_delta 22 -demand_range_middle 42 -demand_range_delta 13,69ecc16b1adba393e3b0711a31638720
1,inst-619-123,model,0,0,6.574,0,0,17.7994,0,471785,yes,../wrapper.py 619 619 123 random -n_templates_middle 44 -n_templates_delta 14 -n_slots_middle 23 -n_slots_delta 13 -n_variations_middle 3 -n_variations_delta 18 -demand_range_middle 35 -demand_range_delta 3,6469d32a1ebc1ea997c2657b9b34b353
1,inst-620-123,model,0,0,8.294,0,0,32.6922,0,568775,yes,../wrapper.py 620 620 123 random -n_templates_middle 31 -n_templates_delta 16 -n_slots_middle 18 -n_slots_delta 17 -n_variations_middle 29 -n_variations_delta 6 -demand_range_middle 46 -demand_range_delta 1,4e87c6beb5725bb817c3764e776c3d79
1,inst-621-123,model,0,0,7.753,0,0,15.7799,0,225126,yes,../wrapper.py 621 621 123 random -n_templates_middle 46 -n_templates_delta 20 -n_slots_middle 17 -n_slots_delta 10 -n_variations_middle 26 -n_variations_delta 13 -demand_range_middle 3 -demand_range_delta 8,e680c75653b312e7b768a15964f709ce
1,inst-625-123,model,0,0,13.513,0,0,222.224,0,1839645,yes,../wrapper.py 625 625 123 random -n_templates_middle 47 -n_templates_delta 17 -n_slots_middle 21 -n_slots_delta 3 -n_variations_middle 47 -n_variations_delta 5 -demand_range_middle 37 -demand_range_delta 0,e3470582ee41e7c5d7928ee81bdc11b4
1,inst-629-123,model,0,0,10.698,0,0,48.3176,0,668218,yes,../wrapper.py 629 629 123 random -n_templates_middle 34 -n_templates_delta 6 -n_slots_middle 16 -n_slots_delta 21 -n_variations_middle 35 -n_variations_delta 19 -demand_range_middle 15 -demand_range_delta 16,674eeffa77992c9122aa4bf57ee2489d
1,inst-630-123,model,0,0,11.572,0,0,93.75,0,1172290,yes,../wrapper.py 630 630 123 random -n_templates_middle 31 -n_templates_delta 5 -n_slots_middle 13 -n_slots_delta 21 -n_variations_middle 40 -n_variations_delta 0 -demand_range_middle 38 -demand_range_delta 23,dfaa1ef6d7e1c3fec8e67651964893d0
1,inst-631-123,model,0,0,13.248,0,0,102.971,0,1434884,yes,../wrapper.py 631 631 123 random -n_templates_middle 45 -n_templates_delta 2 -n_slots_middle 49 -n_slots_delta 22 -n_variations_middle 13 -n_variations_delta 22 -demand_range_middle 42 -demand_range_delta 11,94c78e65452a554485dfdc729729c57c
1,inst-635-123,model,0,0,7.474,0,0,19.4642,0,364899,yes,../wrapper.py 635 635 123 random -n_templates_middle 28 -n_templates_delta 21 -n_slots_middle 16 -n_slots_delta 0 -n_variations_middle 41 -n_variations_delta 19 -demand_range_middle 43 -demand_range_delta 1,a37b33d710b933f9b9520ac54067411c
1,inst-639-123,model,0,0,9.714,0,0,14.1904,0,157218,yes,../wrapper.py 639 639 123 random -n_templates_middle 41 -n_templates_delta 10 -n_slots_middle 9 -n_slots_delta 15 -n_variations_middle 42 -n_variations_delta 19 -demand_range_middle 4 -demand_range_delta 1,18c5cd9a6ddbcb9e692b07d2283c2dc8
1,inst-64-123,model,0,0,7.479,0,0,10.369,0,207044,yes,../wrapper.py 64 64 123 random -n_templates_middle 19 -n_templates_delta 4 -n_slots_middle 27 -n_slots_delta 12 -n_variations_middle 48 -n_variations_delta 8 -demand_range_middle 23 -demand_range_delta 2,964d89190678262ac2fe3b2dcdebb55b
1,inst-646-123,model,0,0,12.233,0,0,195.088,0,2002684,yes,../wrapper.py 646 646 123 random -n_templates_middle 45 -n_templates_delta 9 -n_slots_middle 24 -n_slots_delta 11 -n_variations_middle 36 -n_variations_delta 1 -demand_range_middle 35 -demand_range_delta 17,6021d235ca0efd20e0c8356876b58351
1,inst-649-123,model,0,0,14.406,0,0,133.821,0,1434202,yes,../wrapper.py 649 649 123 random -n_templates_middle 50 -n_templates_delta 24 -n_slots_middle 38 -n_slots_delta 0 -n_variations_middle 49 -n_variations_delta 19 -demand_range_middle 45 -demand_range_delta 5,905bf6c3ac88664eaaf3404b20bed97f
1,inst-65-123,model,0,0,8.658,0,0,50.3154,0,664763,yes,../wrapper.py 65 65 123 random -n_templates_middle 44 -n_templates_delta 9 -n_slots_middle 37 -n_slots_delta 4 -n_variations_middle 23 -n_variations_delta 19 -demand_range_middle 3 -demand_range_delta 21,6a7927ddc386ded454409d6fa130034c
1,inst-650-123,model,0,0,6.85,0,0,12.1214,0,370103,yes,../wrapper.py 650 650 123 random -n_templates_middle 14 -n_templates_delta 15 -n_slots_middle 18 -n_slots_delta 18 -n_variations_middle 4 -n_variations_delta 22 -demand_range_middle 39 -demand_range_delta 22,a65ff64cd56e9d5ff4cb80bbd77f9630
1,inst-655-123,model,0,0,10.53,0,0,63.7667,0,533054,yes,../wrapper.py 655 655 123 random -n_templates_middle 48 -n_templates_delta 4 -n_slots_middle 1 -n_slots_delta 9 -n_variations_middle 39 -n_variations_delta 14 -demand_range_middle 8 -demand_range_delta 2,9131289019a3f7eb82ad7768fb7075f4
1,inst-656-123,model,0,0,13.628,0,0,88.0848,0,771207,yes,../wrapper.py 656 656 123 random -n_templates_middle 44 -n_templates_delta 3 -n_slots_middle 32 -n_slots_delta 11 -n_variations_middle 47 -n_variations_delta 15 -demand_range_middle 3 -demand_range_delta 13,cff560c5823f878a9d538f0a555d47b1
1,inst-657-123,model,0,0,13.415,0,0,94.5767,0,1041559,yes,../wrapper.py 657 657 123 random -n_templates_middle 35 -n_templates_delta 12 -n_slots_middle 31 -n_slots_delta 11 -n_variations_middle 43 -n_variations_delta 6 -demand_range_middle 20 -demand_range_delta 20,c4efa6a89aec129e8d145cd1443e4531
1,inst-658-123,model,0,0,6.257,0,0,27.2743,0,516910,yes,../wrapper.py 658 658 123 random -n_templates_middle 44 -n_templates_delta 13 -n_slots_middle 17 -n_slots_delta 14 -n_variations_middle 17 -n_variations_delta 3 -demand_range_middle 26 -demand_range_delta 0,45cec347e71ae210e54f3017f2f756ac
1,inst-66-123,model,0,0,6.915,0,0,11.4012,0,287969,yes,../wrapper.py 66 66 123 random -n_templates_middle 16 -n_templates_delta 9 -n_slots_middle 16 -n_slots_delta 0 -n_variations_middle 26 -n_variations_delta 16 -demand_range_middle 46 -demand_range_delta 0,2ee4446912bba8e242df1a498f5abc39
1,inst-660-123,model,0,0,9.771,0,0,80.6346,0,982765,yes,../wrapper.py 660 660 123 random -n_templates_middle 44 -n_templates_delta 7 -n_slots_middle 17 -n_slots_delta 4 -n_variations_middle 32 -n_variations_delta 4 -demand_range_middle 27 -demand_range_delta 5,c1395d69d4e4fb68addbc28614adcf77
1,inst-662-123,model,0,0,7.837,0,0,86.3752,0,960305,yes,../wrapper.py 662 662 123 random -n_templates_middle 39 -n_templates_delta 12 -n_slots_middle 12 -n_slots_delta 19 -n_variations_middle 23 -n_variations_delta 4 -demand_range_middle 8 -demand_range_delta 25,71ec3c35a2c17394cd90ab9b381d731e
1,inst-663-123,model,0,0,9.971,0,0,23.4626,0,290153,yes,../wrapper.py 663 663 123 random -n_templates_middle 27 -n_templates_delta 13 -n_slots_middle 35 -n_slots_delta 19 -n_variations_middle 35 -n_variations_delta 21 -demand_range_middle 7 -demand_range_delta 6,7423a2903a04ef92c4e9bac372675bc6
1,inst-664-123,model,0,0,14.895,0,0,168.192,0,1657717,yes,../wrapper.py 664 664 123 random -n_templates_middle 45 -n_templates_delta 8 -n_slots_middle 47 -n_slots_delta 8 -n_variations_middle 33 -n_variations_delta 13 -demand_range_middle 28 -demand_range_delta 12,99719f799ae67a843cfdf6db57f0510c
1,inst-665-123,model,0,0,9.56,0,0,54.4748,0,716018,yes,../wrapper.py 665 665 123 random -n_templates_middle 27 -n_templates_delta 9 -n_slots_middle 31 -n_slots_delta 6 -n_variations_middle 33 -n_variations_delta 16 -demand_range_middle 28 -demand_range_delta 8,a56e68945a99a589dc3037302bc5b897
1,inst-666-123,model,0,0,9.299,0,0,67.2266,0,845507,yes,../wrapper.py 666 666 123 random -n_templates_middle 38 -n_templates_delta 21 -n_slots_middle 19 -n_slots_delta 11 -n_variations_middle 44 -n_variations_delta 10 -demand_range_middle 24 -demand_range_delta 13,ae6368f2d0d43f0a8c1bd646639b0c7c
1,inst-67-123,model,0,0,10.411,0,0,63.3292,0,769940,yes,../wrapper.py 67 67 123 random -n_templates_middle 50 -n_templates_delta 7 -n_slots_middle 47 -n_slots_delta 17 -n_variations_middle 23 -n_variations_delta 20 -demand_range_middle 2 -demand_range_delta 19,4ab91f8601d47cf2ee5fbc3b080c3ddd
1,inst-674-123,model,0,0,6.786,0,0,17.5679,0,414001,yes,../wrapper.py 674 674 123 random -n_templates_middle 15 -n_templates_delta 24 -n_slots_middle 13 -n_slots_delta 19 -n_variations_middle 15 -n_variations_delta 17 -demand_range_middle 38 -demand_range_delta 7,1426b927448366ed94e407f9c012dc8b
1,inst-680-123,model,0,0,10.656,0,0,57.5911,0,597683,yes,../wrapper.py 680 680 123 random -n_templates_middle 46 -n_templates_delta 15 -n_slots_middle 32 -n_slots_delta 16 -n_variations_middle 47 -n_variations_delta 24 -demand_range_middle 13 -demand_range_delta 7,b8694c6e835c5a64e31a886ae7808f69
1,inst-681-123,model,0,0,7.552,0,0,39.739,0,724889,yes,../wrapper.py 681 681 123 random -n_templates_middle 46 -n_templates_delta 9 -n_slots_middle 37 -n_slots_delta 20 -n_variations_middle 6 -n_variations_delta 21 -demand_range_middle 33 -demand_range_delta 0,6ab106e8701718f92192218fd9bb66dc
1,inst-684-123,model,0,0,12.503,0,0,90.2713,0,1057338,yes,../wrapper.py 684 684 123 random -n_templates_middle 38 -n_templates_delta 6 -n_slots_middle 27 -n_slots_delta 1 -n_variations_middle 39 -n_variations_delta 22 -demand_range_middle 38 -demand_range_delta 2,689e5ee9ce9d87b714c640cd25f6be6b
1,inst-685-123,model,0,0,10.48,0,0,95.8381,0,1216999,yes,../wrapper.py 685 685 123 random -n_templates_middle 48 -n_templates_delta 4 -n_slots_middle 41 -n_slots_delta 16 -n_variations_middle 21 -n_variations_delta 18 -demand_range_middle 21 -demand_range_delta 15,3b304403be4c50413a13b530bf4a555e
1,inst-686-123,model,0,0,5.478,0,0,12.3177,0,325406,yes,../wrapper.py 686 686 123 random -n_templates_middle 16 -n_templates_delta 16 -n_slots_middle 18 -n_slots_delta 21 -n_variations_middle 21 -n_variations_delta 11 -demand_range_middle 45 -demand_range_delta 16,4997d17678ae2d33cdb05f9396f75e6f
1,inst-689-123,model,0,0,11.33,0,0,49.0826,0,747710,yes,../wrapper.py 689 689 123 random -n_templates_middle 41 -n_templates_delta 16 -n_slots_middle 49 -n_slots_delta 3 -n_variations_middle 23 -n_variations_delta 12 -demand_range_middle 27 -demand_range_delta 11,85df1c4cb9be13a176b8527ac638d102
1,inst-69-123,model,0,0,9.528,0,0,34.9372,0,457162,yes,../wrapper.py 69 69 123 random -n_templates_middle 38 -n_templates_delta 24 -n_slots_middle 5 -n_slots_delta 21 -n_variations_middle 41 -n_variations_delta 9 -demand_range_middle 16 -demand_range_delta 5,e5702d02a904be383315359fd6169a8b
1,inst-692-123,model,0,0,7.857,0,0,15.3164,0,331566,yes,../wrapper.py 692 692 123 random -n_templates_middle 7 -n_templates_delta 22 -n_slots_middle 33 -n_slots_delta 12 -n_variations_middle 32 -n_variations_delta 24 -demand_range_middle 40 -demand_range_delta 24,982b1815b3c862ec619230b1ce6d6fc2
1,inst-694-123,model,0,0,7.893,0,0,16.9769,0,382043,yes,../wrapper.py 694 694 123 random -n_templates_middle 26 -n_templates_delta 1 -n_slots_middle 38 -n_slots_delta 3 -n_variations_middle 18 -n_variations_delta 9 -demand_range_middle 46 -demand_range_delta 16,1b7f0be5e2b5aa279118ea92beab0259
1,inst-695-123,model,0,0,10.369,0,0,53.6263,0,601971,yes,../wrapper.py 695 695 123 random -n_templates_middle 44 -n_templates_delta 10 -n_slots_middle 36 -n_slots_delta 4 -n_variations_middle 27 -n_variations_delta 22 -demand_range_middle 14 -demand_range_delta 7,aea9b042905ea7543f447d76a119645b
1,inst-696-123,model,0,0,7.662,0,0,10.9487,0,202139,yes,../wrapper.py 696 696 123 random -n_templates_middle 22 -n_templates_delta 22 -n_slots_middle 35 -n_slots_delta 10 -n_variations_middle 42 -n_variations_delta 6 -demand_range_middle 19 -demand_range_delta 3,63875adfc9935eb08e9fe1ae16aeddf7
1,inst-698-123,model,0,0,14.063,0,0,88.477,0,1035322,yes,../wrapper.py 698 698 123 random -n_templates_middle 42 -n_templates_delta 24 -n_slots_middle 27 -n_slots_delta 18 -n_variations_middle 40 -n_variations_delta 12 -demand_range_middle 26 -demand_range_delta 18,e2fcd6138302ac3b0293d784b7357036
1,inst-699-123,model,0,0,7.521,0,0,16.0243,0,258526,yes,../wrapper.py 699 699 123 random -n_templates_middle 24 -n_templates_delta 7 -n_slots_middle 27 -n_slots_delta 14 -n_variations_middle 34 -n_variations_delta 23 -demand_range_middle 13 -demand_range_delta 6,725ae3231959a170632c60383467a445
1,inst-70-123,model,0,0,10.787,0,0,66.072,0,760095,yes,../wrapper.py 70 70 123 random -n_templates_middle 29 -n_templates_delta 22 -n_slots_middle 27 -n_slots_delta 14 -n_variations_middle 34 -n_variations_delta 13 -demand_range_middle 26 -demand_range_delta 0,2877e0b9702a978f5131f072b923d986
1,inst-702-123,model,0,0,6.885,0,0,20.0452,0,503275,yes,../wrapper.py 702 702 123 random -n_templates_middle 33 -n_templates_delta 17 -n_slots_middle 18 -n_slots_delta 16 -n_variations_middle 20 -n_variations_delta 3 -demand_range_middle 39 -demand_range_delta 22,158e9698b1b77993ecb2ae241da45763
1,inst-704-123,model,0,0,10.934,0,0,50.5593,0,637357,yes,../wrapper.py 704 704 123 random -n_templates_middle 37 -n_templates_delta 22 -n_slots_middle 28 -n_slots_delta 3 -n_variations_middle 46 -n_variations_delta 9 -demand_range_middle 6 -demand_range_delta 23,bb89b5c3c08dab08601bf9e02a56ffdb
