"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-24-123","model",3,0,8.887,0,0,13.4081,0,203903,"yes","../wrapper.py 24 24 123 random -n_templates_middle 30 -n_templates_delta 12 -n_slots_middle 14 -n_slots_delta 14 -n_variations_middle 46 -n_variations_delta 22 -demand_range_middle 13 -demand_range_delta 8","6bb158ba067dc5deb97fb4f07f6382b3","sat + graded",24,123,24
1,"inst-24-123","model",4,0,7.514,0,0,19.5288,0,298016,"yes","../wrapper.py 24 24 123 random -n_templates_middle 30 -n_templates_delta 12 -n_slots_middle 14 -n_slots_delta 14 -n_variations_middle 46 -n_variations_delta 22 -demand_range_middle 13 -demand_range_delta 8","6bb158ba067dc5deb97fb4f07f6382b3","sat + graded",24,123,24
1,"inst-25-123","model",0,0,9.014,0,0,40.2067,0,602366,"yes","../wrapper.py 25 25 123 random -n_templates_middle 50 -n_templates_delta 15 -n_slots_middle 47 -n_slots_delta 11 -n_variations_middle 21 -n_variations_delta 16 -demand_range_middle 7 -demand_range_delta 14","ed63e6b40fff9eb77314678b170fa88d","sat + graded",25,123,25
1,"inst-25-123","model",1,0,8.964,0,0,37.7665,0,527422,"yes","../wrapper.py 25 25 123 random -n_templates_middle 50 -n_templates_delta 15 -n_slots_middle 47 -n_slots_delta 11 -n_variations_middle 21 -n_variations_delta 16 -demand_range_middle 7 -demand_range_delta 14","ed63e6b40fff9eb77314678b170fa88d","sat + graded",25,123,25
1,"inst-25-123","model",2,0,8.514,0,0,38.3776,0,496435,"yes","../wrapper.py 25 25 123 random -n_templates_middle 50 -n_templates_delta 15 -n_slots_middle 47 -n_slots_delta 11 -n_variations_middle 21 -n_variations_delta 16 -demand_range_middle 7 -demand_range_delta 14","ed63e6b40fff9eb77314678b170fa88d","sat + graded",25,123,25
1,"inst-25-123","model",3,0,8.773,0,0,32.9584,0,438107,"yes","../wrapper.py 25 25 123 random -n_templates_middle 50 -n_templates_delta 15 -n_slots_middle 47 -n_slots_delta 11 -n_variations_middle 21 -n_variations_delta 16 -demand_range_middle 7 -demand_range_delta 14","ed63e6b40fff9eb77314678b170fa88d","sat + graded",25,123,25
1,"inst-25-123","model",4,0,8.997,0,0,40.3718,0,546426,"yes","../wrapper.py 25 25 123 random -n_templates_middle 50 -n_templates_delta 15 -n_slots_middle 47 -n_slots_delta 11 -n_variations_middle 21 -n_variations_delta 16 -demand_range_middle 7 -demand_range_delta 14","ed63e6b40fff9eb77314678b170fa88d","sat + graded",25,123,25
1,"inst-26-123","model",0,0,4.001,0,0,0.188399,0,10220,"yes","../wrapper.py 26 26 123 random -n_templates_middle 12 -n_templates_delta 24 -n_slots_middle 31 -n_slots_delta 12 -n_variations_middle 21 -n_variations_delta 22 -demand_range_middle 18 -demand_range_delta 7","21792d3660b1ee2ff8a407e8ad665ad2","sat + too easy",26,123,26
1,"inst-27-123","model",0,0,4.316,0,0,0.518037,0,29942,"yes","../wrapper.py 27 27 123 random -n_templates_middle 9 -n_templates_delta 4 -n_slots_middle 25 -n_slots_delta 6 -n_variations_middle 11 -n_variations_delta 16 -demand_range_middle 2 -demand_range_delta 18","a2b30c6a0abd1df52a796e6ba3dea8f1","sat + too easy",27,123,27
1,"inst-28-123","model",0,0,7.917,0,0,7.8709,0,225401,"yes","../wrapper.py 28 28 123 random -n_templates_middle 18 -n_templates_delta 10 -n_slots_middle 42 -n_slots_delta 22 -n_variations_middle 15 -n_variations_delta 24 -demand_range_middle 37 -demand_range_delta 17","7a9a0000eeb24ee0c60e670226247a2e","sat + too easy",28,123,28
1,"inst-29-123","model",0,0,5.589,0,0,1.45018,0,59741,"yes","../wrapper.py 29 29 123 random -n_templates_middle 3 -n_templates_delta 9 -n_slots_middle 24 -n_slots_delta 14 -n_variations_middle 35 -n_variations_delta 22 -demand_range_middle 31 -demand_range_delta 11","6d19ff1aa37a43443caa2391878d093a","sat + too easy",29,123,29
